ts,High,Low,Open,Amount,Volume,Close
2023-05-04 09:01:00,29.15,29.15,29.15,29.15,1,29.15
2023-05-04 09:06:00,29.3,29.3,29.3,58.6,2,29.3
2023-05-04 09:10:00,30.05,29.75,29.75,750.4,25,30.05
2023-05-04 09:12:00,29.95,29.9,29.9,59.85,2,29.95
2023-05-04 09:13:00,30.15,30.1,30.1,571.95,19,30.15
2023-05-04 09:14:00,30.5,30.35,30.35,121.8,4,30.5
2023-05-04 09:15:00,31.0,30.5,30.5,492.3,16,30.65
2023-05-04 09:16:00,30.65,30.65,30.65,153.25,5,30.65
2023-05-04 09:17:00,30.65,30.6,30.65,459.25,15,30.6
2023-05-04 09:18:00,30.6,30.45,30.45,244.4,8,30.5
2023-05-04 09:19:00,30.4,30.4,30.4,212.8,7,30.4
2023-05-04 09:20:00,30.5,30.4,30.5,152.15,5,30.45
2023-05-04 09:21:00,30.5,30.5,30.5,30.5,1,30.5
2023-05-04 09:22:00,30.5,30.45,30.5,213.2,7,30.45
2023-05-04 09:23:00,30.45,30.45,30.45,30.45,1,30.45
2023-05-04 09:24:00,30.5,30.5,30.5,122.0,4,30.5
2023-05-04 09:25:00,30.9,30.75,30.75,61.65,2,30.9
2023-05-04 09:26:00,30.95,30.9,30.9,494.45,16,30.9
2023-05-04 09:27:00,30.85,30.8,30.85,462.45,15,30.85
2023-05-04 09:28:00,30.75,30.75,30.75,30.75,1,30.75
2023-05-04 09:29:00,30.65,30.6,30.65,61.25,2,30.6
2023-05-04 09:30:00,30.6,30.55,30.6,91.7,3,30.55
2023-05-04 09:31:00,30.5,30.5,30.5,61.0,2,30.5
2023-05-04 09:33:00,30.6,30.6,30.6,61.2,2,30.6
2023-05-04 09:34:00,30.65,30.6,30.6,306.45,10,30.65
2023-05-04 09:38:00,30.6,30.6,30.6,30.6,1,30.6
2023-05-04 09:39:00,30.55,30.55,30.55,91.65,3,30.55
2023-05-04 09:40:00,30.5,30.4,30.5,121.8,4,30.4
2023-05-04 09:41:00,30.35,30.3,30.35,121.25,4,30.3
2023-05-04 09:42:00,30.35,30.25,30.25,60.6,2,30.35
2023-05-04 09:44:00,30.45,30.45,30.45,30.45,1,30.45
2023-05-04 09:45:00,30.45,30.45,30.45,30.45,1,30.45
2023-05-04 09:46:00,30.4,30.4,30.4,60.8,2,30.4
2023-05-04 09:55:00,30.4,30.4,30.4,30.4,1,30.4
2023-05-04 10:06:00,30.65,30.65,30.65,30.65,1,30.65
2023-05-04 10:09:00,30.65,30.5,30.5,183.3,6,30.65
2023-05-04 10:10:00,30.65,30.65,30.65,61.3,2,30.65
2023-05-04 10:12:00,30.45,30.45,30.45,121.8,4,30.45
2023-05-04 10:22:00,30.5,30.45,30.5,60.95,2,30.45
2023-05-04 10:23:00,30.45,30.45,30.45,30.45,1,30.45
2023-05-04 10:35:00,30.45,30.45,30.45,30.45,1,30.45
2023-05-04 10:36:00,30.65,30.65,30.65,30.65,1,30.65
2023-05-04 10:37:00,30.65,30.65,30.65,30.65,1,30.65
2023-05-04 10:39:00,30.6,30.6,30.6,30.6,1,30.6
2023-05-04 10:42:00,30.75,30.75,30.75,61.5,2,30.75
