ts,High,Low,Open,Amount,Volume,Close
2020-07-01 09:16:00,70.9,70.9,70.9,212.7,3,70.9
2020-07-01 09:17:00,70.8,70.8,70.8,70.8,1,70.8
2020-07-01 09:24:00,70.9,70.9,70.9,70.9,1,70.9
2020-07-01 09:25:00,70.9,70.9,70.9,70.9,1,70.9
2020-07-01 09:30:00,71.0,71.0,71.0,71.0,1,71.0
2020-07-01 09:35:00,71.0,71.0,71.0,213.0,3,71.0
2020-07-01 09:46:00,71.3,71.3,71.3,71.3,1,71.3
2020-07-01 09:47:00,71.5,71.5,71.5,71.5,1,71.5
2020-07-01 09:52:00,71.6,71.6,71.6,71.6,1,71.6
2020-07-01 09:54:00,71.5,71.5,71.5,214.5,3,71.5
2020-07-01 10:03:00,71.5,71.5,71.5,71.5,1,71.5
2020-07-01 10:10:00,71.5,71.5,71.5,357.5,5,71.5
2020-07-01 10:18:00,71.6,71.5,71.5,644.3,9,71.6
2020-07-01 10:25:00,71.6,71.6,71.6,71.6,1,71.6
2020-07-01 11:25:00,71.7,71.7,71.7,71.7,1,71.7
2020-07-01 11:44:00,71.6,71.6,71.6,71.6,1,71.6
2020-07-01 12:10:00,71.6,71.6,71.6,143.2,2,71.6
2020-07-01 12:44:00,71.6,71.6,71.6,71.6,1,71.6
2020-07-01 12:57:00,71.6,71.6,71.6,286.4,4,71.6
2020-07-01 12:58:00,71.5,71.5,71.5,71.5,1,71.5
2020-07-01 13:00:00,71.6,71.6,71.6,143.2,2,71.6
2020-07-01 13:25:00,71.5,71.5,71.5,143.0,2,71.5
2020-07-01 13:26:00,71.6,71.6,71.6,71.6,1,71.6
2020-07-01 13:36:00,71.7,71.7,71.7,501.9,7,71.7
2020-07-02 09:25:00,72.2,72.2,72.2,72.2,1,72.2
2020-07-02 09:33:00,72.3,72.3,72.3,144.6,2,72.3
2020-07-02 09:39:00,72.4,72.4,72.4,72.4,1,72.4
2020-07-02 09:45:00,72.5,72.5,72.5,362.5,5,72.5
2020-07-02 10:09:00,72.5,72.5,72.5,72.5,1,72.5
2020-07-02 10:28:00,72.8,72.8,72.8,72.8,1,72.8
2020-07-02 10:29:00,72.9,72.9,72.9,145.8,2,72.9
2020-07-02 10:30:00,72.9,72.9,72.9,218.7,3,72.9
2020-07-02 10:56:00,72.7,72.7,72.7,72.7,1,72.7
2020-07-02 11:04:00,73.0,73.0,73.0,219.0,3,73.0
2020-07-02 11:11:00,72.9,72.9,72.9,72.9,1,72.9
2020-07-02 11:34:00,72.9,72.9,72.9,145.8,2,72.9
2020-07-02 11:39:00,72.8,72.8,72.8,72.8,1,72.8
2020-07-02 12:12:00,72.8,72.8,72.8,72.8,1,72.8
2020-07-02 12:15:00,72.7,72.7,72.7,72.7,1,72.7
2020-07-02 12:29:00,72.7,72.7,72.7,72.7,1,72.7
2020-07-02 12:47:00,73.0,73.0,73.0,292.0,4,73.0
2020-07-02 12:59:00,73.1,73.1,73.1,73.1,1,73.1
2020-07-02 13:15:00,72.8,72.8,72.8,145.6,2,72.8
2020-07-02 13:42:00,72.8,72.8,72.8,72.8,1,72.8
2020-07-03 09:12:00,73.0,73.0,73.0,146.0,2,73.0
2020-07-03 09:15:00,73.3,73.2,73.2,219.7,3,73.3
2020-07-03 09:16:00,73.3,73.3,73.3,219.9,3,73.3
2020-07-03 09:17:00,73.4,73.4,73.4,73.4,1,73.4
2020-07-03 09:18:00,73.7,73.5,73.5,294.6,4,73.7
2020-07-03 09:24:00,73.5,73.5,73.5,73.5,1,73.5
2020-07-03 09:26:00,73.5,73.5,73.5,73.5,1,73.5
2020-07-03 09:28:00,73.8,73.8,73.8,369.0,5,73.8
2020-07-03 09:31:00,73.6,73.6,73.6,73.6,1,73.6
2020-07-03 09:37:00,73.8,73.8,73.8,73.8,1,73.8
2020-07-03 09:38:00,73.7,73.7,73.7,884.4,12,73.7
2020-07-03 09:40:00,73.8,73.8,73.8,73.8,1,73.8
2020-07-03 09:46:00,73.9,73.9,73.9,295.6,4,73.9
2020-07-03 09:47:00,74.0,74.0,74.0,296.0,4,74.0
2020-07-03 09:48:00,74.1,74.1,74.1,74.1,1,74.1
2020-07-03 09:54:00,73.8,73.8,73.8,73.8,1,73.8
2020-07-03 09:56:00,74.1,74.1,74.1,74.1,1,74.1
2020-07-03 10:02:00,73.9,73.9,73.9,73.9,1,73.9
