ts,High,Low,Open,Amount,Volume,Close
2020-07-01 09:10:00,7.55,7.53,7.53,83.03,11,7.55
2020-07-01 09:11:00,7.54,7.53,7.54,30.13,4,7.53
2020-07-01 09:12:00,7.59,7.53,7.53,219.94,29,7.59
2020-07-01 09:19:00,7.67,7.67,7.67,145.73,19,7.67
2020-07-01 09:20:00,7.66,7.65,7.65,30.62,4,7.66
2020-07-01 09:24:00,7.67,7.67,7.67,38.35,5,7.67
2020-07-01 09:30:00,7.68,7.67,7.67,61.43,8,7.68
2020-07-01 09:31:00,7.69,7.69,7.69,23.07,3,7.69
2020-07-01 09:32:00,7.71,7.7,7.71,123.31,16,7.7
2020-07-01 09:55:00,7.63,7.63,7.63,7.63,1,7.63
2020-07-01 09:57:00,7.63,7.63,7.63,7.63,1,7.63
2020-07-01 09:58:00,7.62,7.62,7.62,7.62,1,7.62
2020-07-01 10:02:00,7.64,7.63,7.63,38.17,5,7.64
2020-07-01 10:03:00,7.63,7.63,7.63,7.63,1,7.63
2020-07-01 10:04:00,7.64,7.63,7.63,15.27,2,7.64
2020-07-01 10:05:00,7.63,7.63,7.63,7.63,1,7.63
2020-07-01 10:11:00,7.63,7.63,7.63,7.63,1,7.63
2020-07-01 10:19:00,7.63,7.63,7.63,15.26,2,7.63
2020-07-01 10:23:00,7.62,7.62,7.62,7.62,1,7.62
2020-07-01 10:26:00,7.63,7.63,7.63,45.78,6,7.63
2020-07-01 10:28:00,7.62,7.62,7.62,7.62,1,7.62
2020-07-01 10:36:00,7.6,7.6,7.6,7.6,1,7.6
2020-07-01 10:37:00,7.59,7.59,7.59,53.13,7,7.59
2020-07-01 11:04:00,7.6,7.6,7.6,7.6,1,7.6
2020-07-01 11:09:00,7.6,7.6,7.6,22.8,3,7.6
2020-07-01 11:10:00,7.61,7.61,7.61,15.22,2,7.61
2020-07-01 11:16:00,7.61,7.61,7.61,7.61,1,7.61
2020-07-01 11:22:00,7.62,7.61,7.61,60.91,8,7.62
2020-07-01 11:41:00,7.6,7.59,7.6,15.19,2,7.59
2020-07-01 12:22:00,7.58,7.58,7.58,22.74,3,7.58
2020-07-01 12:26:00,7.58,7.58,7.58,53.06,7,7.58
2020-07-01 12:31:00,7.59,7.59,7.59,45.54,6,7.59
2020-07-01 12:40:00,7.58,7.58,7.58,7.58,1,7.58
2020-07-01 12:46:00,7.57,7.57,7.57,45.42,6,7.57
2020-07-01 12:47:00,7.57,7.57,7.57,30.28,4,7.57
2020-07-01 12:48:00,7.56,7.56,7.56,7.56,1,7.56
2020-07-01 12:57:00,7.56,7.54,7.56,286.64,38,7.54
2020-07-01 12:58:00,7.55,7.54,7.54,75.42,10,7.54
2020-07-01 12:59:00,7.54,7.54,7.54,15.08,2,7.54
2020-07-01 13:07:00,7.52,7.52,7.52,15.04,2,7.52
2020-07-01 13:12:00,7.52,7.52,7.52,22.56,3,7.52
2020-07-01 13:15:00,7.52,7.52,7.52,22.56,3,7.52
2020-07-01 13:16:00,7.52,7.51,7.52,105.15,14,7.51
2020-07-01 13:45:00,7.56,7.55,7.55,60.41,8,7.56
2020-07-02 09:10:00,7.6,7.6,7.6,7.6,1,7.6
2020-07-02 09:21:00,7.6,7.6,7.6,15.2,2,7.6
2020-07-02 10:03:00,7.54,7.54,7.54,75.4,10,7.54
2020-07-02 10:17:00,7.55,7.55,7.55,37.75,5,7.55
2020-07-02 11:00:00,7.57,7.57,7.57,7.57,1,7.57
2020-07-02 11:14:00,7.58,7.58,7.58,15.16,2,7.58
2020-07-02 11:16:00,7.58,7.58,7.58,7.58,1,7.58
2020-07-02 11:21:00,7.56,7.56,7.56,7.56,1,7.56
2020-07-02 11:26:00,7.55,7.54,7.55,22.63,3,7.54
2020-07-02 11:58:00,7.57,7.57,7.57,15.14,2,7.57
2020-07-02 12:03:00,7.59,7.59,7.59,75.9,10,7.59
2020-07-02 13:04:00,7.6,7.6,7.6,30.4,4,7.6
2020-07-02 13:09:00,7.61,7.61,7.61,15.22,2,7.61
2020-07-02 13:16:00,7.61,7.6,7.6,45.64,6,7.61
2020-07-02 13:17:00,7.61,7.61,7.61,7.61,1,7.61
2020-07-02 13:18:00,7.61,7.61,7.61,7.61,1,7.61
2020-07-02 13:45:00,7.65,7.64,7.64,38.24,5,7.65
2020-07-03 09:08:00,7.68,7.68,7.68,7.68,1,7.68
2020-07-03 09:09:00,7.67,7.67,7.67,38.35,5,7.67
2020-07-03 09:12:00,7.66,7.66,7.66,76.6,10,7.66
2020-07-03 09:23:00,7.68,7.68,7.68,46.08,6,7.68
2020-07-03 09:26:00,7.67,7.67,7.67,7.67,1,7.67
2020-07-03 09:30:00,7.69,7.69,7.69,7.69,1,7.69
2020-07-03 09:31:00,7.69,7.69,7.69,15.38,2,7.69
2020-07-03 09:34:00,7.68,7.68,7.68,76.8,10,7.68
2020-07-03 09:36:00,7.66,7.66,7.66,168.52,22,7.66
2020-07-03 09:38:00,7.65,7.63,7.65,15.28,2,7.63
2020-07-03 09:39:00,7.63,7.63,7.63,15.26,2,7.63
2020-07-03 09:43:00,7.64,7.64,7.64,7.64,1,7.64
2020-07-03 09:45:00,7.64,7.64,7.64,15.28,2,7.64
