ts,High,Low,Open,Amount,Volume,Close
2020-07-01 09:35:00,46.6,46.6,46.6,46.6,1,46.6
2020-07-01 09:42:00,46.6,46.6,46.6,46.6,1,46.6
2020-07-01 09:52:00,46.8,46.8,46.8,46.8,1,46.8
2020-07-01 09:58:00,46.75,46.75,46.75,46.75,1,46.75
2020-07-01 10:01:00,46.75,46.75,46.75,46.75,1,46.75
2020-07-01 10:05:00,46.75,46.75,46.75,46.75,1,46.75
2020-07-01 10:15:00,46.75,46.75,46.75,93.5,2,46.75
2020-07-01 10:17:00,46.8,46.8,46.8,46.8,1,46.8
2020-07-01 10:30:00,46.85,46.85,46.85,46.85,1,46.85
2020-07-01 10:34:00,46.85,46.85,46.85,46.85,1,46.85
2020-07-01 10:40:00,46.9,46.9,46.9,140.7,3,46.9
2020-07-01 11:01:00,46.95,46.95,46.95,46.95,1,46.95
2020-07-01 11:03:00,46.95,46.95,46.95,46.95,1,46.95
2020-07-01 11:07:00,47.0,47.0,47.0,94.0,2,47.0
2020-07-01 11:15:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-01 11:18:00,47.15,47.15,47.15,47.15,1,47.15
2020-07-01 11:20:00,47.05,47.05,47.05,47.05,1,47.05
2020-07-01 11:51:00,47.0,47.0,47.0,188.0,4,47.0
2020-07-01 11:58:00,47.0,47.0,47.0,47.0,1,47.0
2020-07-01 12:01:00,47.0,47.0,47.0,47.0,1,47.0
2020-07-01 12:35:00,47.0,47.0,47.0,47.0,1,47.0
2020-07-01 12:37:00,47.0,47.0,47.0,47.0,1,47.0
2020-07-01 12:52:00,47.05,47.05,47.05,47.05,1,47.05
2020-07-01 12:59:00,47.0,47.0,47.0,141.0,3,47.0
2020-07-01 13:03:00,46.95,46.95,46.95,46.95,1,46.95
2020-07-01 13:06:00,46.9,46.9,46.9,234.5,5,46.9
2020-07-01 13:10:00,46.9,46.9,46.9,46.9,1,46.9
2020-07-01 13:20:00,46.85,46.85,46.85,93.7,2,46.85
2020-07-01 13:31:00,46.85,46.85,46.85,140.55,3,46.85
2020-07-01 13:33:00,46.8,46.8,46.8,46.8,1,46.8
2020-07-01 13:45:00,46.8,46.8,46.8,46.8,1,46.8
2020-07-02 08:56:00,46.55,46.55,46.55,46.55,1,46.55
2020-07-02 09:06:00,47.0,47.0,47.0,47.0,1,47.0
2020-07-02 09:10:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 09:18:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 09:22:00,47.1,47.1,47.1,282.6,6,47.1
2020-07-02 09:30:00,47.15,47.15,47.15,330.05,7,47.15
2020-07-02 09:46:00,47.2,47.2,47.2,47.2,1,47.2
2020-07-02 09:57:00,47.2,47.2,47.2,47.2,1,47.2
2020-07-02 10:00:00,47.2,47.2,47.2,47.2,1,47.2
2020-07-02 10:05:00,47.25,47.25,47.25,47.25,1,47.25
2020-07-02 10:06:00,47.2,47.2,47.2,94.4,2,47.2
2020-07-02 10:08:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 10:24:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 10:44:00,47.05,47.05,47.05,47.05,1,47.05
2020-07-02 10:46:00,47.05,47.05,47.05,47.05,1,47.05
2020-07-02 10:48:00,47.05,47.05,47.05,94.1,2,47.05
2020-07-02 11:06:00,47.0,47.0,47.0,47.0,1,47.0
2020-07-02 11:45:00,47.0,47.0,47.0,47.0,1,47.0
2020-07-02 12:45:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 12:58:00,47.05,47.05,47.05,47.05,1,47.05
2020-07-02 13:02:00,47.05,47.05,47.05,47.05,1,47.05
2020-07-02 13:05:00,47.15,47.15,47.15,141.45,3,47.15
2020-07-02 13:12:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 13:13:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 13:16:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-02 13:23:00,47.05,47.05,47.05,94.1,2,47.05
2020-07-02 13:27:00,47.15,47.15,47.15,47.15,1,47.15
2020-07-02 13:33:00,47.05,47.05,47.05,94.1,2,47.05
2020-07-03 09:12:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-03 09:47:00,46.8,46.8,46.8,46.8,1,46.8
2020-07-03 10:06:00,46.8,46.8,46.8,46.8,1,46.8
2020-07-03 10:11:00,46.9,46.9,46.9,46.9,1,46.9
2020-07-03 10:19:00,46.85,46.85,46.85,140.55,3,46.85
2020-07-03 11:10:00,46.9,46.9,46.9,46.9,1,46.9
2020-07-03 13:13:00,46.85,46.85,46.85,46.85,1,46.85
2020-07-06 09:04:00,47.2,47.15,47.15,141.55,3,47.2
2020-07-06 09:06:00,46.95,46.95,46.95,46.95,1,46.95
2020-07-06 09:15:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-06 09:23:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-06 09:28:00,47.15,47.15,47.15,47.15,1,47.15
2020-07-06 09:38:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-06 09:40:00,47.15,47.15,47.15,47.15,1,47.15
2020-07-06 10:44:00,47.1,47.1,47.1,47.1,1,47.1
2020-07-06 10:48:00,47.0,47.0,47.0,47.0,1,47.0
