ts,High,Low,Open,Amount,Volume,Close
2020-07-01 09:05:00,14.25,14.25,14.25,85.5,6,14.25
2020-07-01 09:13:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-01 09:14:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-01 09:25:00,14.15,14.15,14.15,28.3,2,14.15
2020-07-01 09:27:00,14.25,14.25,14.25,14.25,1,14.25
2020-07-01 09:35:00,14.3,14.3,14.3,28.6,2,14.3
2020-07-01 09:46:00,14.35,14.35,14.35,143.5,10,14.35
2020-07-01 10:20:00,14.4,14.4,14.4,14.4,1,14.4
2020-07-01 10:26:00,14.35,14.35,14.35,71.75,5,14.35
2020-07-01 10:35:00,14.4,14.4,14.4,14.4,1,14.4
2020-07-01 10:44:00,14.35,14.35,14.35,14.35,1,14.35
2020-07-01 10:49:00,14.35,14.35,14.35,114.8,8,14.35
2020-07-01 10:50:00,14.3,14.3,14.3,14.3,1,14.3
2020-07-01 11:22:00,14.35,14.35,14.35,14.35,1,14.35
2020-07-01 11:41:00,14.35,14.35,14.35,71.75,5,14.35
2020-07-01 11:46:00,14.35,14.35,14.35,86.1,6,14.35
2020-07-01 12:20:00,14.35,14.35,14.35,14.35,1,14.35
2020-07-01 12:21:00,14.3,14.3,14.3,100.1,7,14.3
2020-07-01 12:35:00,14.3,14.3,14.3,42.9,3,14.3
2020-07-01 12:59:00,14.35,14.35,14.35,28.7,2,14.35
2020-07-01 13:05:00,14.25,14.25,14.25,28.5,2,14.25
2020-07-01 13:18:00,14.25,14.25,14.25,541.5,38,14.25
2020-07-01 13:19:00,14.25,14.25,14.25,256.5,18,14.25
2020-07-01 13:20:00,14.25,14.25,14.25,28.5,2,14.25
2020-07-01 13:25:00,14.3,14.3,14.3,14.3,1,14.3
2020-07-02 08:58:00,14.1,14.1,14.1,14.1,1,14.1
2020-07-02 09:16:00,14.15,14.15,14.15,28.3,2,14.15
2020-07-02 09:17:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-02 09:34:00,14.15,14.05,14.15,56.4,4,14.05
2020-07-02 09:37:00,14.05,14.05,14.05,14.05,1,14.05
2020-07-02 09:46:00,14.05,14.05,14.05,28.1,2,14.05
2020-07-02 09:53:00,14.1,14.1,14.1,28.2,2,14.1
2020-07-02 09:56:00,14.1,14.1,14.1,14.1,1,14.1
2020-07-02 10:00:00,14.15,14.15,14.15,42.45,3,14.15
2020-07-02 10:06:00,14.15,14.15,14.15,70.75,5,14.15
2020-07-02 10:32:00,14.15,14.15,14.15,28.3,2,14.15
2020-07-02 10:35:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-02 10:45:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-02 10:51:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-02 12:48:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-03 09:02:00,14.15,14.15,14.15,14.15,1,14.15
2020-07-03 09:10:00,14.15,14.15,14.15,141.5,10,14.15
