ts,High,Low,Open,Amount,Volume,Close
2020-07-01 09:30:00,15.75,15.75,15.75,110.25,7,15.75
2020-07-01 10:55:00,15.8,15.8,15.8,79.0,5,15.8
2020-07-01 10:56:00,15.75,15.75,15.75,15.75,1,15.75
2020-07-01 11:34:00,15.8,15.8,15.8,63.2,4,15.8
2020-07-01 11:42:00,15.75,15.75,15.75,63.0,4,15.75
2020-07-01 12:56:00,15.65,15.65,15.65,15.65,1,15.65
2020-07-02 10:17:00,15.7,15.7,15.7,15.7,1,15.7
2020-07-02 11:01:00,15.8,15.8,15.8,47.4,3,15.8
2020-07-02 12:59:00,15.8,15.8,15.8,15.8,1,15.8
2020-07-03 09:12:00,15.8,15.8,15.8,94.8,6,15.8
2020-07-03 11:47:00,15.8,15.8,15.8,15.8,1,15.8
2020-07-03 13:25:00,15.9,15.9,15.9,15.9,1,15.9
2020-07-03 13:37:00,15.9,15.9,15.9,15.9,1,15.9
2020-07-06 09:33:00,15.85,15.85,15.85,63.4,4,15.85
2020-07-06 10:04:00,15.85,15.85,15.85,15.85,1,15.85
2020-07-06 12:54:00,15.8,15.8,15.8,31.6,2,15.8
2020-07-06 12:55:00,15.8,15.8,15.8,15.8,1,15.8
2020-07-07 11:17:00,15.9,15.9,15.9,47.7,3,15.9
2020-07-07 13:17:00,15.9,15.9,15.9,79.5,5,15.9
2020-07-08 13:19:00,15.85,15.85,15.85,15.85,1,15.85
2020-07-09 10:12:00,15.95,15.95,15.95,63.8,4,15.95
2020-07-09 11:26:00,15.9,15.9,15.9,79.5,5,15.9
2020-07-10 09:30:00,15.8,15.8,15.8,15.8,1,15.8
2020-07-10 12:19:00,15.8,15.8,15.8,31.6,2,15.8
2020-07-10 13:22:00,15.75,15.75,15.75,78.75,5,15.75
2020-07-10 13:25:00,15.8,15.8,15.8,47.4,3,15.8
2020-07-13 10:26:00,15.75,15.75,15.75,78.75,5,15.75
2020-07-13 12:29:00,15.7,15.7,15.7,47.1,3,15.7
2020-07-14 10:15:00,15.7,15.7,15.7,15.7,1,15.7
2020-07-14 10:44:00,15.65,15.65,15.65,15.65,1,15.65
2020-07-14 11:22:00,15.7,15.7,15.7,15.7,1,15.7
2020-07-14 11:30:00,15.75,15.75,15.75,31.5,2,15.75
2020-07-14 13:12:00,15.75,15.75,15.75,15.75,1,15.75
2020-07-16 09:59:00,15.75,15.75,15.75,15.75,1,15.75
2020-07-16 11:27:00,15.65,15.65,15.65,15.65,1,15.65
2020-07-16 11:45:00,15.65,15.65,15.65,31.3,2,15.65
2020-07-16 11:50:00,15.65,15.65,15.65,15.65,1,15.65
2020-07-16 12:35:00,15.65,15.65,15.65,15.65,1,15.65
2020-07-16 12:50:00,15.65,15.65,15.65,31.3,2,15.65
2020-07-17 11:17:00,15.65,15.65,15.65,15.65,1,15.65
2020-07-21 10:35:00,15.55,15.55,15.55,31.1,2,15.55
2020-07-21 13:05:00,15.55,15.55,15.55,15.55,1,15.55
2020-07-24 12:41:00,15.6,15.6,15.6,15.6,1,15.6
2020-07-27 09:36:00,15.5,15.5,15.5,46.5,3,15.5
2020-07-28 12:19:00,15.3,15.3,15.3,15.3,1,15.3
2020-07-28 12:29:00,15.4,15.4,15.4,15.4,1,15.4
2020-08-03 10:17:00,15.4,15.4,15.4,15.4,1,15.4
2020-08-03 10:36:00,15.4,15.4,15.4,30.8,2,15.4
2020-08-04 12:09:00,15.2,15.2,15.2,152.0,10,15.2
2020-08-04 12:25:00,15.25,15.25,15.25,61.0,4,15.25
2020-08-05 09:33:00,15.3,15.3,15.3,30.6,2,15.3
2020-08-17 10:23:00,15.4,15.4,15.4,61.6,4,15.4
2020-08-17 12:40:00,15.5,15.5,15.5,77.5,5,15.5
2020-08-17 12:42:00,15.55,15.55,15.55,15.55,1,15.55
2020-08-17 12:43:00,15.55,15.55,15.55,77.75,5,15.55
2020-08-17 12:50:00,15.55,15.55,15.55,77.75,5,15.55
2020-08-17 13:01:00,15.75,15.75,15.75,78.75,5,15.75
2020-08-17 13:15:00,15.75,15.75,15.75,78.75,5,15.75
2020-08-17 13:16:00,15.8,15.75,15.75,157.75,10,15.8
2020-08-20 09:36:00,15.5,15.5,15.5,15.5,1,15.5
2020-08-20 09:57:00,15.45,15.45,15.45,15.45,1,15.45
2020-08-20 10:04:00,15.45,15.45,15.45,15.45,1,15.45
2020-08-20 10:05:00,15.45,15.45,15.45,15.45,1,15.45
2020-08-20 10:37:00,15.55,15.5,15.55,124.25,8,15.5
2020-08-20 10:40:00,15.5,15.5,15.5,15.5,1,15.5
2020-08-20 10:45:00,15.5,15.45,15.5,92.75,6,15.45
2020-08-20 11:30:00,15.4,15.4,15.4,46.2,3,15.4
2020-08-20 13:04:00,15.4,15.4,15.4,30.8,2,15.4
2020-08-21 10:40:00,15.5,15.5,15.5,62.0,4,15.5
2020-08-21 12:25:00,15.5,15.5,15.5,31.0,2,15.5
2020-08-21 12:27:00,15.5,15.5,15.5,31.0,2,15.5
2020-08-21 12:52:00,15.5,15.5,15.5,15.5,1,15.5
2020-08-24 10:41:00,15.6,15.6,15.6,171.6,11,15.6
2020-08-24 10:44:00,15.6,15.6,15.6,78.0,5,15.6
2020-08-27 13:16:00,15.9,15.9,15.9,15.9,1,15.9
2020-08-27 13:17:00,15.9,15.9,15.9,31.8,2,15.9
2020-08-31 10:41:00,16.0,16.0,16.0,32.0,2,16.0
2020-08-31 11:47:00,16.2,16.2,16.2,81.0,5,16.2
2020-08-31 11:57:00,16.2,16.2,16.2,64.8,4,16.2
2020-08-31 12:15:00,16.15,16.1,16.1,32.25,2,16.15
2020-08-31 13:18:00,16.2,16.15,16.2,291.45,18,16.2
2020-09-01 10:33:00,16.2,16.15,16.2,194.15,12,16.15
2020-09-01 10:43:00,16.2,16.2,16.2,32.4,2,16.2
2020-09-01 11:25:00,16.1,16.1,16.1,32.2,2,16.1
2020-09-01 11:50:00,16.1,16.1,16.1,80.5,5,16.1
2020-09-01 12:59:00,16.0,16.0,16.0,16.0,1,16.0
2020-09-02 10:03:00,16.0,16.0,16.0,32.0,2,16.0
2020-09-07 09:01:00,16.25,16.25,16.25,16.25,1,16.25
2020-09-07 09:06:00,16.25,16.25,16.25,16.25,1,16.25
2020-09-07 12:16:00,16.6,16.6,16.6,16.6,1,16.6
2020-09-07 12:31:00,16.95,16.95,16.95,16.95,1,16.95
2020-09-07 12:38:00,16.85,16.85,16.85,16.85,1,16.85
2020-09-07 12:41:00,16.9,16.9,16.9,16.9,1,16.9
2020-09-07 12:44:00,17.05,17.05,17.05,17.05,1,17.05
2020-09-07 12:45:00,17.2,17.2,17.2,86.0,5,17.2
2020-09-07 12:48:00,17.2,17.1,17.2,34.3,2,17.1
2020-09-07 13:04:00,17.0,17.0,17.0,17.0,1,17.0
2020-09-08 09:01:00,17.3,17.25,17.25,34.55,2,17.3
2020-09-08 09:52:00,16.85,16.85,16.85,16.85,1,16.85
2020-09-08 12:32:00,16.75,16.75,16.75,16.75,1,16.75
2020-09-09 09:01:00,16.75,16.75,16.75,16.75,1,16.75
2020-09-09 09:02:00,16.75,16.75,16.75,50.25,3,16.75
2020-09-09 09:03:00,16.75,16.7,16.7,117.15,7,16.75
2020-09-09 10:42:00,16.75,16.75,16.75,16.75,1,16.75
2020-09-10 10:03:00,16.55,16.55,16.55,16.55,1,16.55
2020-09-10 10:50:00,16.7,16.7,16.7,16.7,1,16.7
2020-09-10 12:41:00,16.65,16.65,16.65,33.3,2,16.65
2020-09-14 09:35:00,16.7,16.7,16.7,100.2,6,16.7
2020-09-14 09:45:00,16.35,16.35,16.35,16.35,1,16.35
2020-09-14 10:12:00,16.4,16.4,16.4,16.4,1,16.4
2020-09-14 10:39:00,16.4,16.35,16.4,49.1,3,16.35
2020-09-14 11:25:00,16.35,16.35,16.35,16.35,1,16.35
2020-09-14 13:32:00,16.25,16.25,16.25,16.25,1,16.25
2020-09-15 10:50:00,16.25,16.25,16.25,97.5,6,16.25
2020-09-16 11:31:00,16.2,16.2,16.2,16.2,1,16.2
2020-09-16 11:54:00,16.1,16.1,16.1,128.8,8,16.1
2020-09-16 12:28:00,16.1,16.1,16.1,128.8,8,16.1
2020-09-16 12:29:00,16.1,16.1,16.1,64.4,4,16.1
2020-09-16 12:35:00,16.1,16.1,16.1,257.6,16,16.1
2020-09-17 13:09:00,16.15,16.15,16.15,16.15,1,16.15
2020-09-21 09:04:00,16.1,16.1,16.1,64.4,4,16.1
2020-09-21 09:44:00,16.0,16.0,16.0,16.0,1,16.0
2020-09-22 10:10:00,15.9,15.9,15.9,47.7,3,15.9
2020-09-22 10:11:00,15.9,15.9,15.9,47.7,3,15.9
2020-09-22 10:13:00,15.9,15.9,15.9,15.9,1,15.9
2020-09-22 10:26:00,15.9,15.9,15.9,15.9,1,15.9
2020-09-22 10:27:00,15.9,15.9,15.9,15.9,1,15.9
2020-09-22 10:30:00,15.9,15.85,15.9,63.55,4,15.85
2020-09-22 10:34:00,15.9,15.9,15.9,15.9,1,15.9
2020-09-22 10:35:00,15.9,15.9,15.9,15.9,1,15.9
2020-09-22 10:43:00,15.95,15.95,15.95,31.9,2,15.95
2020-09-22 13:10:00,16.0,16.0,16.0,32.0,2,16.0
2020-09-23 10:01:00,15.9,15.9,15.9,31.8,2,15.9
2020-09-25 09:42:00,15.6,15.6,15.6,31.2,2,15.6
2020-09-25 12:19:00,15.45,15.45,15.45,15.45,1,15.45
2020-09-25 12:29:00,15.4,15.4,15.4,15.4,1,15.4
2020-09-25 12:37:00,15.35,15.35,15.35,15.35,1,15.35
2020-09-30 09:31:00,15.5,15.5,15.5,15.5,1,15.5
2020-09-30 10:24:00,15.55,15.55,15.55,15.55,1,15.55
2020-09-30 12:20:00,15.55,15.55,15.55,15.55,1,15.55
2020-10-08 09:41:00,15.55,15.55,15.55,46.65,3,15.55
2020-10-08 12:20:00,15.75,15.65,15.75,31.4,2,15.65
2020-10-13 10:19:00,15.65,15.65,15.65,15.65,1,15.65
2020-10-13 10:37:00,15.6,15.6,15.6,31.2,2,15.6
