ts,High,Low,Open,Amount,Volume,Close
2020-07-01 10:53:00,43.7,43.7,43.7,43.7,1,43.7
2020-07-01 13:31:00,43.85,43.85,43.85,87.7,2,43.85
2020-07-01 13:34:00,43.85,43.85,43.85,43.85,1,43.85
2020-07-02 09:27:00,43.75,43.75,43.75,43.75,1,43.75
2020-07-02 09:33:00,43.8,43.8,43.8,87.6,2,43.8
2020-07-02 09:44:00,43.85,43.85,43.85,131.55,3,43.85
2020-07-02 11:34:00,43.9,43.9,43.9,43.9,1,43.9
2020-07-02 12:30:00,43.9,43.9,43.9,87.8,2,43.9
2020-07-02 12:42:00,43.95,43.95,43.95,87.9,2,43.95
2020-07-02 13:00:00,43.95,43.95,43.95,43.95,1,43.95
2020-07-02 13:32:00,43.85,43.85,43.85,87.7,2,43.85
2020-07-03 12:51:00,43.9,43.9,43.9,43.9,1,43.9
2020-07-03 12:52:00,43.95,43.95,43.95,43.95,1,43.95
2020-07-03 12:54:00,43.95,43.95,43.95,219.75,5,43.95
2020-07-03 13:01:00,43.9,43.9,43.9,87.8,2,43.9
2020-07-06 10:47:00,44.1,44.1,44.1,44.1,1,44.1
2020-07-06 11:26:00,44.1,44.1,44.1,88.2,2,44.1
2020-07-06 11:30:00,44.0,44.0,44.0,44.0,1,44.0
2020-07-06 12:35:00,44.15,44.15,44.15,44.15,1,44.15
2020-07-06 12:40:00,44.1,44.1,44.1,44.1,1,44.1
2020-07-06 12:49:00,44.15,44.15,44.15,44.15,1,44.15
2020-07-06 12:55:00,44.05,44.05,44.05,44.05,1,44.05
2020-07-06 13:00:00,44.05,44.05,44.05,44.05,1,44.05
2020-07-06 13:01:00,44.05,44.05,44.05,44.05,1,44.05
2020-07-07 10:02:00,44.05,43.9,44.05,219.65,5,43.9
2020-07-07 10:14:00,44.1,44.1,44.1,44.1,1,44.1
2020-07-07 12:06:00,44.05,44.05,44.05,44.05,1,44.05
2020-07-07 12:40:00,44.0,44.0,44.0,88.0,2,44.0
2020-07-08 09:46:00,44.0,44.0,44.0,44.0,1,44.0
2020-07-08 10:26:00,44.0,44.0,44.0,88.0,2,44.0
2020-07-08 13:16:00,44.25,44.25,44.25,132.75,3,44.25
2020-07-08 13:25:00,44.2,44.2,44.2,44.2,1,44.2
2020-07-09 10:23:00,43.95,43.95,43.95,43.95,1,43.95
2020-07-09 10:26:00,43.85,43.85,43.85,131.55,3,43.85
2020-07-09 10:28:00,43.9,43.9,43.9,87.8,2,43.9
2020-07-09 10:30:00,43.85,43.85,43.85,219.25,5,43.85
2020-07-09 10:38:00,43.85,43.85,43.85,87.7,2,43.85
2020-07-09 10:40:00,43.8,43.8,43.8,219.0,5,43.8
2020-07-09 10:41:00,43.8,43.8,43.8,87.6,2,43.8
2020-07-10 09:06:00,43.8,43.55,43.8,130.9,3,43.55
2020-07-10 09:14:00,43.45,43.45,43.45,43.45,1,43.45
2020-07-10 09:31:00,43.2,43.2,43.2,43.2,1,43.2
2020-07-10 09:32:00,43.15,43.15,43.15,86.3,2,43.15
2020-07-10 13:15:00,43.15,43.15,43.15,43.15,1,43.15
2020-07-13 10:00:00,43.0,43.0,43.0,43.0,1,43.0
