排名,商品代號,商品名稱,成交量
1,DXF,緯創期貨,"17,856"
2,CDF,台積電期貨,"10,126"
3,HSF,長榮航期貨,"9,673"
4,DHF,鴻海期貨,"7,081"
5,CZF,長榮期貨,"6,901"
6,FNF,裕隆期貨,"5,982"
7,KFF,康舒期貨,"5,621"
8,CXF,大同期貨,"5,121"
9,IIF,晶豪科期貨,"5,039"
10,QFF,小型台積電期貨,"4,800"
