排名,商品代號,商品名稱,成交量
1,CZF,長榮期貨,"35,620"
2,HSF,長榮航期貨,"32,471"
3,HCF,宏達電期貨,"21,103"
4,CCF,聯電期貨,"19,642"
5,CDF,台積電期貨,"14,085"
6,CHF,友達期貨,"12,884"
7,CKF,國泰金期貨,"10,428"
8,IRF,欣興期貨,"9,830"
9,DHF,鴻海期貨,"9,514"
10,QFF,小型台積電期貨,"8,677"
